[Config Log]
{
  "solution_file": "solutions/solution_adaptive_mutation.txt",
  "log_file": "logs/log_adaptive_mutation.txt",
  "runs": 30,
  "num_parents": 35,
  "num_offspring": 200,
  "force_valid": true,
  "penalty_weight": 2.4,
  "adaptive_penalty": false,
  "adaptive_repair": false,
  "init_repair_chance": 0.1,
  "parent_selection": {
    "selection_weight": "Rank",
    "rate_p": 0.8,
    "select_k": 2,
    "replacement": true,
    "num_mates": 2
  },
  "survival_selection": {
    "selection_weight": "Rank",
    "drop_parents": true,
    "rate_p": 1,
    "select_k": 5,
    "replacement": false
  },
  "mutations": {
    "adaptive": true,
    "rate_per_offspring": 0.75,
    "creep_random": 0.2,
    "creep_stable_random": 0.5,
    "swap_position": 0.5,
    "swap_insertion": 0.2
  },
  "terminations": {
    "eval_limit": 10000
  }
}




[Results Log]

[Run 0]
4793	0.4627102	48.14286	51
4916	0.4670196	47	47
5040	0.4085719	18	18
5173	0.4948035	38.34286	44
5292	0.519063	36	36
5413	0.4490886	49	49
5536	0.4989974	61	61
5657	0.4831809	40	40
5786	0.4755861	51	51
5909	0.4839622	37	37
6039	0.4061086	46.71429	54
6162	0.4127246	49.2	53
6287	0.3486532	39	39
6416	0.3455104	35	35
6541	0.3489444	24	24
6662	0.3295622	53	53
6798	0.3603399	50	50
6918	0.4075612	46	46
7043	0.3346002	48	48
7168	0.3587836	34	34
7297	0.3546406	33.57143	43
7417	0.3699715	46	46
7542	0.4433659	35	35
7671	0.466748	26	26
7800	0.4448702	14	14
7924	0.5268279	34	34
8044	0.4942394	48	48
8171	0.4366035	40	40
8292	0.5102689	47	47
8411	0.568486	44	44
8534	0.5359443	46	46
8665	0.4455209	36	36
8787	0.4136975	53	53
8908	0.4921284	36	36
9030	0.5030076	36	36
9149	0.6072465	43	43
9274	0.6983071	37	37
9394	0.7029785	50	50
9523	0.6762995	52	52
9655	0.636265	16	16
9780	0.6068192	45	45
9911	0.5975711	41	41
10029	0.6301544	44	44

[Run 12]
35	0.75	5.028572	17
164	0.768599	15.4	29
292	0.7510502	32.68571	49
422	0.7130669	47.8	55
548	0.6580662	48.22857	67
671	0.6251383	44.91429	64
803	0.6265085	44.65714	56
924	0.6761637	41.8	50
1052	0.6841681	49.08571	70
1177	0.6900658	45.68571	68
1300	0.6553496	32.57143	48
1418	0.6709743	38.31429	48
1541	0.6381146	32.02857	54
1664	0.6496274	39.45714	43
1789	0.6016834	29	29
1906	0.6598994	47.45714	55
2028	0.8117099	36.77143	53
2147	0.7544788	51	53
2274	0.7740722	55.57143	58
2399	0.7495021	48.85714	49
2527	0.7664218	46.65714	47
2656	0.7261908	34.2	50
2782	0.7328487	56	56
2909	0.7174736	34	34
3020	0.6512222	42.74286	44
3146	0.5628993	41.37143	48
3264	0.5333374	40.77143	41
3387	0.5611735	28	28
3504	0.6443888	52	52
3631	0.5890313	62.02857	63
3761	0.5969187	18	18
3884	0.5905639	37.74286	39
4014	0.5357745	44	44
4144	0.505294	45	45
4267	0.4612685	40	40
4387	0.4346335	55	55
4511	0.3831654	36	36
4637	0.4255745	29	29
4760	0.4271822	57.28571	59
4880	0.4653061	38.85714	44
5005	0.3377006	36	36
5130	0.4365923	51	51
5255	0.4237421	37	37
5383	0.3658395	16	16
5508	0.4763644	33	33
5629	0.5286463	52	56
5754	0.5018771	32	32
5877	0.4755203	41	41
6007	0.4133778	37	37
6136	0.5021436	45	45
6263	0.4397359	45	45
6385	0.4527671	35.8	39
6511	0.5594389	58.97143	60
6639	0.6481782	43.85714	46
6771	0.6759021	34	34
6895	0.6229988	35	35
7017	0.6196336	54	54
7147	0.6219365	38	38
7275	0.6199662	36	36
7402	0.6123371	43	43
7523	0.6926209	49	49
7650	0.7103858	31	31
7774	0.6567867	38	38
7897	0.6367007	48	48
8017	0.633699	59	59
8142	0.6163109	59	59
8266	0.6663553	31	31
8386	0.6102845	46	46
8513	0.5773034	43	43
8637	0.5983105	33	33
8756	0.5919988	27	27
8876	0.5565052	59	59
9005	0.478001	45	45
9132	0.3852012	40	40
9266	0.4179233	22	22
9392	0.325725	40	40
9505	0.2888298	56	56
9624	0.2395347	37	37
9748	0.2112943	34	34
9873	0.2105372	37	37
9993	0.21952	51	51
10111	0.2556719	49.85714	52

[Run 13]
35	0.75	6.4	21
160	0.7294021	17.57143	36
288	0.7048753	27.77143	44
411	0.6671013	36.77143	44
540	0.690227	42.77143	62
666	0.7065832	48.94286	65
791	0.7185231	48.4	64
919	0.7830116	52.85714	62
1032	0.759345	43.54286	51
1159	0.7831259	35.22857	39
1284	0.7733707	54.11428	63
1408	0.7897694	47.77143	67
1533	0.6080153	45.05714	61
1667	0.4798802	38.2	44
1801	0.4475225	57.11428	60
1926	0.5761619	39.8	43
2056	0.6827714	43.2	58
2178	0.692875	43.28571	52
2300	0.6654204	51.88572	59
2429	0.6800287	49	49
2557	0.6832043	38	38
2684	0.5453899	38.77143	39
2807	0.5407819	48.8	49
2930	0.5527438	47.4	64
3056	0.4812625	41.57143	45
3185	0.5041883	48.8	49
3312	0.5339639	23	23
3436	0.5253369	31	31
3567	0.5884524	42	42
3691	0.6288601	24	24
3819	0.6469725	56.2	60
3934	0.5886445	41	41
4058	0.6084059	49	49
4184	0.5401781	30.57143	38
4307	0.5631258	31	31
4433	0.531925	46	46
4555	0.5971668	31	31
4676	0.6450727	47	47
4801	0.6306865	47.94286	50
4925	0.6620741	36.6	37
5053	0.7032579	40	40
5178	0.6619852	39	39
5300	0.5921354	37	37
5437	0.5830551	27	27
5568	0.6727009	33	33
5690	0.6569104	48	48
5815	0.6068126	39	39
5939	0.606971	44	44
6064	0.5157995	43	43
6186	0.5247014	48	48
6312	0.6014606	20	20
6435	0.5734671	30	30
6556	0.5768824	35	35
6679	0.651801	36	36
6808	0.6733677	32	32
6930	0.6979647	22	22
7062	0.6194164	38	38
7192	0.6846493	46	46
7318	0.698692	34	34
7443	0.6723194	50	50
7563	0.7516812	41.71429	43
7686	0.7755308	15	15
7809	0.7364247	36	36
7936	0.6912209	43	43
8058	0.6486459	29	29
8184	0.6448625	18	18
8304	0.6699182	26	26
8430	0.6531652	34	34
8550	0.6337053	32	32
8673	0.6058429	31	31
8800	0.5072684	45	45
8921	0.5675596	35	35
9050	0.5615324	40	40
9170	0.547417	45	45
9291	0.5912648	42	42
9417	0.664809	46	46
9546	0.5866129	39	39
9667	0.5511812	34	34
9792	0.6680349	52	52
9923	0.6391432	40	40
10045	0.6689594	50	50

[Run 14]
35	0.75	5.057143	16
149	0.7706763	13.48571	33
275	0.7787259	25.62857	42
397	0.8399761	37.45714	49
528	0.8635882	44.85714	51
658	0.8151387	38.4	56
781	0.8224242	43.08571	55
909	0.8294178	47.42857	55
1040	0.7832214	47.8	55
1168	0.7222112	46.82857	55
1293	0.7203271	38.97143	53
1416	0.6942011	39	49
1545	0.7240863	32.54286	48
1667	0.749751	44.77143	58
1789	0.8432181	42.74286	63
1909	0.8139268	23	23
2029	0.8388647	43.65714	48
2142	0.8340302	36.17143	39
2271	0.8041416	40.62857	49
2393	0.795025	43.82857	55
2514	0.8395982	33.05714	55
2637	0.8262265	34	34
2760	0.7730225	42.71429	57
2876	0.773495	45.74286	49
3003	0.7578478	41	41
3129	0.7658844	37	37
3256	0.769047	25	25
3379	0.7366182	38.42857	39
3511	0.7020057	45	45
3629	0.6641657	39	39
3752	0.7215027	34	34
3869	0.6487479	42.17143	45
3991	0.6321563	43	43
4114	0.6168643	53.51429	55
4239	0.5923315	29	29
4364	0.5648743	36.91429	38
4485	0.6360176	46	46
4609	0.6715708	48.22857	52
4739	0.7151497	40	40
4870	0.6391022	22	22
4995	0.5682427	43	43
5121	0.6245165	42	42
5249	0.6307101	41.2	42
5378	0.6947764	65	65
5497	0.7422363	48	48
5620	0.728635	31	31
5748	0.7385102	15	15
5876	0.7206986	44.85714	46
6000	0.6670831	31	31
6126	0.6322206	36	36
6248	0.6161258	39	39
6371	0.580958	41	41
6496	0.5970688	59	59
6619	0.58732	33	33
6738	0.6045879	23	23
6868	0.5887162	34	34
6991	0.5418355	45	45
7115	0.6333325	41	41
7238	0.6526963	37	37
7361	0.6952148	40	40
7485	0.704723	45	45
7609	0.7018456	36	36
7731	0.6507282	38	38
7850	0.5844352	29	29
7984	0.5818803	29	29
8112	0.584099	56	56
8246	0.5521361	42	42
8371	0.5637098	51	51
8498	0.6818213	55	55
8619	0.6834954	44	44
8735	0.60585	44	44
8861	0.5877784	39	39
8982	0.6490496	39	39
9107	0.6200851	42	42
9231	0.5564393	45	45
9355	0.6084188	20	20
9477	0.638037	23	23
9609	0.6404256	48	48
9731	0.6173046	35	35
9854	0.628403	37	37
9980	0.6677201	36	36
10101	0.7259957	33	33

[Run 15]
35	0.75	5.371428	17
163	0.7001743	15.82857	32
292	0.6551788	31.48571	48
412	0.6357452	41.71429	55
536	0.5475047	45.85714	58
663	0.5028576	46.22857	63
783	0.419768	45.2	58
903	0.4556122	29	29
1031	0.466825	44.94286	53
1154	0.4677498	35.25714	48
1288	0.4449671	49.51429	62
1413	0.4441663	49.31429	63
1534	0.4077951	48.28571	55
1655	0.4359663	39	39
1783	0.4731672	39.45714	55
1903	0.459422	24	24
2024	0.5227485	32.51429	52
2147	0.4074686	44	50
2272	0.3253071	38.85714	43
2389	0.3335845	41	41
2514	0.30681	35	35
2641	0.2963511	35.71429	46
2762	0.2808666	51	51
2885	0.3301171	43.37143	48
3003	0.3518527	31	31
3128	0.35345	32.42857	41
3250	0.3382741	55.48571	62
3381	0.3194806	25	25
3505	0.3490149	48.8	52
3632	0.3469536	37	37
3757	0.2896369	35	35
3876	0.2999834	38.42857	52
3997	0.2743881	53	53
4125	0.2855747	37	37
4253	0.3010138	53	53
4381	0.3474831	37	37
4507	0.2730856	31	31
4629	0.296784	18	18
4751	0.2432131	28	28
4869	0.3060365	31	31
4994	0.2496954	37	37
5118	0.3025657	32	32
5243	0.2971803	36	36
5368	0.2779827	41	41
5490	0.2712106	31	31
5616	0.2474524	58.02857	62
5738	0.2332458	49	49
5861	0.2579095	59	59
5986	0.3141304	39.37143	42
6107	0.2948363	43	43
6233	0.2316653	37	37
6354	0.1957095	39	39
6471	0.3020693	34	34
6597	0.3070532	44	44
6713	0.2482205	34	34
6840	0.2971199	35	35
6966	0.2800131	49	49
7089	0.3583455	41	41
7214	0.3405012	41	41
7345	0.3263453	47	47
7473	0.3006396	43	43
7586	0.3496331	46	46
7704	0.3477931	27	27
7828	0.3685379	51	52
7955	0.3227012	32	32
8079	0.2611324	45	45
8209	0.3242478	38	38
8338	0.3728321	39	39
8460	0.3312678	33	33
8587	0.3190565	43.68571	44
8709	0.3119334	50	50
8832	0.370335	26	26
8962	0.4074326	40	40
9087	0.4384955	34	34
9217	0.486327	40	40
9343	0.4973731	32	32
9473	0.5302144	42	42
9590	0.4976907	38	38
9715	0.4652975	47	47
9841	0.4003399	44	44
9971	0.4675857	39	39
10095	0.5534452	31	31

[Run 16]
35	0.75	5.457143	16
152	0.7671853	13.88571	31
277	0.7587358	31.82857	58
406	0.7635788	44.54286	54
534	0.7982443	47.02857	60
658	0.7834841	45.71429	54
782	0.7679628	43.82857	52
911	0.7491187	43.14286	55
1036	0.7913728	39.11428	51
1162	0.6931187	29.08571	61
1287	0.7370903	44.05714	53
1416	0.7540427	51.51429	63
1544	0.7755358	43.17143	58
1672	0.7336932	45.62857	52
1796	0.7930766	48.68571	58
1919	0.734957	45.54286	59
2041	0.7590148	52.48571	55
2162	0.712982	44.68571	50
2285	0.7757275	46.51429	63
2403	0.7915144	51.88572	57
2527	0.7571809	52.54286	53
2646	0.7757779	37	37
2776	0.7565129	44.02857	45
2905	0.6957016	49.88572	51
3029	0.6944145	49	49
3148	0.6591705	38.14286	39
3271	0.6519283	39.28571	44
3397	0.595337	43	43
3522	0.5870991	36	36
3645	0.5334331	36.91429	37
3770	0.5174376	24	24
3895	0.6112089	45.51429	47
4020	0.6662391	47.48571	48
4138	0.7527288	41.97143	43
4267	0.6912032	52.77143	55
4389	0.7386692	42	42
4510	0.5919266	50	50
4639	0.6208201	53	53
4759	0.5898742	64.11429	65
4887	0.5157201	39	39
5008	0.5246397	45	45
5134	0.4524984	51	51
5262	0.4302839	39	39
5378	0.4653004	52	52
5502	0.5597032	57	57
5632	0.5948356	47	47
5753	0.5835428	42	42
5881	0.5791476	30	30
6011	0.5586139	40	40
6141	0.537129	44.25714	47
6268	0.6023483	43	43
6389	0.6701044	30	30
6510	0.6645315	44	44
6640	0.5669381	39	39
6765	0.5009616	29	29
6891	0.4876002	41	41
7015	0.540349	33	33
7142	0.503478	38	38
7264	0.531523	37	37
7389	0.5019393	44	44
7518	0.5270736	33	33
7643	0.4811832	27	27
7769	0.4137587	47	47
7894	0.3203653	20	20
8024	0.2319893	48	48
8147	0.2021776	37	37
8275	0.2867581	46	46
8406	0.2947125	55	55
8534	0.3229305	65	65
8663	0.349737	32	32
8787	0.3280206	36	36
8910	0.356827	29	29
9035	0.307546	48	48
9159	0.3300011	49	49
9289	0.2762992	32	32
9414	0.2701779	25	25
9535	0.2547155	41	41
9662	0.2337064	37	37
9787	0.2628513	45	45
9915	0.3374209	40	40
10039	0.3923286	37	37

[Run 17]
35	0.75	4.685714	16
159	0.7632825	14.71429	24
289	0.7723838	29	40
414	0.7802639	45.4	58
535	0.7644532	47.11428	59
664	0.7371975	40.74286	56
794	0.7741812	49.28571	60
924	0.7098911	45.68571	59
1049	0.6678721	48.68571	61
1175	0.5369045	51.88572	62
1300	0.5179491	43.62857	55
1425	0.4964923	48.31429	51
1550	0.4686331	46.77143	63
1674	0.430669	27	27
1800	0.4890378	46.14286	51
1920	0.5683402	43.4	58
2050	0.6496227	48.71429	62
2175	0.6801444	39.28571	45
2300	0.6122544	52	52
2427	0.6436927	47	47
2549	0.6434208	29	29
2678	0.6713257	42.68571	47
2803	0.6964024	46	46
2930	0.6260278	48	53
3057	0.6002324	34.54286	53
3189	0.612582	46.65714	62
3311	0.6518965	45.02857	46
3436	0.6653795	49.74286	53
3557	0.632743	37	37
3680	0.526234	48.14286	53
3807	0.6611768	38	38
3928	0.651666	33	33
4043	0.6292426	54	54
4169	0.5827084	46	46
4298	0.6131031	42	42
4425	0.5828915	37.45714	59
4550	0.5398254	31	31
4680	0.5658574	51	51
4802	0.5950999	50.05714	55
4926	0.6617752	58.54286	62
5051	0.6878681	32	32
5179	0.683974	43	43
5305	0.6461252	41	41
5427	0.5660178	26	26
5549	0.5578907	52	52
5676	0.5590233	49	49
5797	0.539964	41	41
5920	0.5637401	38	38
6040	0.533402	35	35
6167	0.5623231	48	48
6298	0.4626793	34	34
6427	0.4794417	35	35
6556	0.5711296	50	50
6678	0.5361761	41	41
6799	0.5801554	22	22
6922	0.5729711	40	40
7042	0.6324491	46	46
7164	0.5791895	49	49
7290	0.5199424	41	41
7409	0.5182067	41	41
7533	0.54127	47	47
7668	0.5330489	23	23
7784	0.50729	38	38
7908	0.5590914	40	40
8030	0.6148564	24	24
8153	0.5810925	28	28
8270	0.5494785	39	39
8390	0.5056292	39	39
8510	0.551662	24	24
8636	0.4524465	39	39
8759	0.4374968	54	54
8884	0.5439986	36	36
9011	0.5048378	44	44
9133	0.411229	34	34
9249	0.4188879	32	32
9368	0.4703453	38	38
9495	0.4957473	53	53
9621	0.4991741	41	41
9748	0.4544193	44	44
9876	0.4838282	27	27
10006	0.5011828	40	40

[Run 18]
35	0.75	5.828571	19
165	0.7561318	15.68571	27
287	0.7069686	29.97143	44
402	0.6648273	40.2	52
524	0.6035358	43.68571	58
648	0.5430281	49.51429	58
773	0.5978085	51.62857	60
895	0.5983279	48.88572	53
1022	0.652003	50.94286	56
1145	0.6340024	38.14286	48
1269	0.61165	44.6	63
1393	0.5130114	52.6	60
1514	0.3869511	45.57143	47
1639	0.34233	36	36
1758	0.3559476	45.85714	46
1879	0.4074509	54.94286	62
2003	0.4278674	36.68571	48
2123	0.4239475	38.42857	47
2252	0.5061004	38	38
2370	0.5621045	47.62857	57
2489	0.6316476	55	55
2614	0.7157494	46	46
2735	0.7334862	48.4	50
2862	0.6742009	54	54
2990	0.6821204	42	42
3117	0.6423321	59.65714	60
3240	0.5899119	33.88572	41
3354	0.6566457	43.94286	55
3479	0.6635734	35	35
3604	0.5840222	30	30
3731	0.5235289	38	38
3862	0.4756458	35	35
3988	0.5563765	30.2	35
4107	0.5322616	51	51
4234	0.4539112	19	19
4361	0.4991247	36	36
4487	0.5861118	28	28
4609	0.5848396	43	43
4735	0.6663927	40	40
4863	0.600547	52	52
4984	0.6145422	45	47
5108	0.5941782	17	17
5233	0.5815846	32	32
5360	0.6077417	42.48571	43
5489	0.6423177	32	32
5614	0.6815274	30	30
5740	0.6832498	32	32
5869	0.6061555	32	32
5996	0.6347147	29	29
6123	0.6472877	23	23
6247	0.602185	48.65714	53
6374	0.5721533	33	33
6497	0.5168686	41.42857	50
6619	0.55334	51	51
6744	0.6222957	52	52
6872	0.6484779	41	41
7000	0.6525672	47	47
7126	0.715251	41	41
7249	0.7292581	39	39
7374	0.6957699	36	36
7503	0.5631717	22	22
7628	0.65222	42	42
7750	0.6419122	53	53
7872	0.6600469	37	37
7997	0.6103889	43	43
8121	0.553045	40	40
8249	0.5424445	37	37
8364	0.5201553	31	31
8495	0.6185229	42	42
8624	0.6738488	38	38
8749	0.6260132	37	37
8870	0.6514958	46	46
8989	0.7019566	40	40
9112	0.6962885	34	34
9236	0.7432773	21	21
9358	0.71653	32	32
9480	0.7109371	40	40
9601	0.6880566	37	37
9722	0.6552973	43	43
9843	0.6204538	28	28
9970	0.6316633	48	48
10081	0.7683134	32	32

[Run 19]
35	0.75	6.314286	15
165	0.7525607	18.85714	35
289	0.7519515	34.28571	44
411	0.7443921	43.74286	58
538	0.7855436	48.97143	63
660	0.7946062	44.91429	52
788	0.7213006	47.28571	60
912	0.6697249	49.51429	56
1038	0.5563216	45.08571	54
1171	0.5778283	35.82857	37
1296	0.532915	41.02857	54
1424	0.5876571	42.2	55
1548	0.6080803	37.48571	50
1672	0.5394855	48.05714	55
1790	0.5679312	43	43
1910	0.6316682	26	26
2038	0.6432381	39.34286	61
2159	0.5858693	39.17143	52
2283	0.526911	30	30
2409	0.4358958	39.82857	40
2530	0.3860612	48	48
2656	0.4089646	41.8	50
2779	0.347071	39.11428	50
2904	0.3736748	41	41
3031	0.4365947	48.94286	49
3154	0.5585659	47.8	51
3276	0.3765406	40.65714	41
3405	0.2994047	37.28571	39
3529	0.3094369	42.97143	56
3653	0.2455674	44	44
3771	0.2779059	42	42
3892	0.3355847	41	41
4022	0.3521996	33	33
4146	0.3654166	48.02857	53
4275	0.3967781	38.08571	52
4404	0.376727	52.62857	53
4537	0.4973252	32.17143	38
4667	0.5268314	46	46
4790	0.5593102	46	46
4916	0.5103579	20	20
5049	0.4408737	34	34
5180	0.5129263	28.88571	49
5305	0.5541342	37	37
5423	0.5625985	39.28571	44
5549	0.4673422	43.11428	50
5675	0.3796107	30	30
5800	0.3437673	28	28
5925	0.3675402	47.82857	48
6054	0.3600483	37	37
6176	0.3039951	54.51429	55
6297	0.2780499	43	47
6418	0.245428	32	32
6540	0.245285	42	42
6661	0.2767726	32	32
6786	0.2270691	18	18
6913	0.2292597	39	39
7040	0.3028549	46	46
7162	0.31995	43	43
7282	0.3348346	46	46
7404	0.3117335	29	29
7534	0.3223566	38	38
7659	0.4084127	43	43
7795	0.3675175	32	32
7914	0.3772836	48	48
8037	0.3688263	54.48571	67
8161	0.3500654	48	48
8288	0.3337848	46	46
8413	0.4055173	32	32
8538	0.441265	42	42
8665	0.4104969	36.02857	37
8790	0.3569627	49	49
8915	0.3743862	44	44
9037	0.2744093	28	28
9165	0.2385701	48	48
9291	0.1932243	34	34
9422	0.2602962	25	25
9545	0.3269057	47	47
9670	0.3848856	26	26
9791	0.4308254	27	27
9923	0.4648979	32	32
10043	0.5313393	40	40

[Run 20]
35	0.75	5.428571	16
158	0.7332054	18.31429	32
280	0.7041898	35.05714	50
405	0.6172778	42.22857	55
527	0.6474053	37.54286	46
650	0.669682	35.37143	45
775	0.6473624	35.54286	56
901	0.6018983	38.31429	53
1027	0.6293187	42.11428	48
1150	0.5710255	40.51429	53
1268	0.5824612	49.6	67
1394	0.572063	40.48571	53
1520	0.6435141	50.91429	51
1642	0.5420293	48.05714	53
1764	0.5860542	38.74286	53
1891	0.5099761	59.45714	63
2020	0.4829403	59.37143	64
2144	0.4952377	56	70
2266	0.4750043	39.74286	49
2386	0.5781422	54	54
2515	0.5551105	42	42
2643	0.5628927	54.28571	57
2775	0.4700066	31	31
2898	0.3539658	20	20
3021	0.2859926	47	47
3136	0.2538563	29	29
3264	0.2686827	53.77143	54
3385	0.1390847	37	37
3511	0.157371	22	22
3643	0.1616519	58.71429	59
3766	0.175597	49.51429	53
3890	0.2427475	49	49
4011	0.267805	35	35
4134	0.2998747	34.25714	47
4268	0.3072049	57	57
4389	0.275105	26	26
4511	0.273311	45.37143	50
4642	0.2718526	46.14286	47
4768	0.3660213	40	40
4893	0.3818488	33	33
5018	0.3484206	50.37143	53
5140	0.3723962	58	58
5272	0.4028415	20	20
5395	0.3386588	40	40
5529	0.3821649	32	32
5652	0.364964	46	46
5779	0.4218732	46	46
5906	0.4388541	42	42
6029	0.4828215	23	23
6151	0.4541317	30	30
6269	0.4805594	30	30
6396	0.542041	36	36
6515	0.550255	51	51
6643	0.6326165	56	56
6764	0.6755425	42	42
6896	0.6992072	33	33
7014	0.5793047	31	31
7142	0.6355346	48	48
7269	0.6511431	49	49
7397	0.645937	38	38
7526	0.6542386	33	33
7650	0.6469604	44	44
7776	0.6396317	37	37
7895	0.5599272	51	51
8019	0.5010802	46	46
8147	0.5180718	52	52
8272	0.4047915	48	48
8402	0.4623366	33	33
8526	0.5178465	48.94286	49
8653	0.5421321	45	45
8774	0.6465099	47	47
8903	0.6897345	56	56
9022	0.6949362	51	51
9142	0.6548591	46	46
9272	0.6872907	57	57
9395	0.6170627	41	41
9511	0.6281199	38	38
9641	0.6100513	38	38
9764	0.6256978	41	41
9884	0.5729796	50	50
10017	0.5362611	39	39

[Run 21]
35	0.75	4.4	14
155	0.7345795	15.2	29
281	0.769751	33.82857	49
405	0.7743046	41.57143	57
529	0.7647915	40.25714	60
650	0.6135972	54.57143	65
780	0.6482226	49.37143	60
904	0.6447418	45.51429	53
1034	0.5501359	38.51429	57
1156	0.5907789	36.51429	45
1287	0.5356119	44.2	70
1407	0.4577006	46.02857	56
1529	0.4482156	38.57143	56
1646	0.3063352	51.6	53
1769	0.3263403	41	41
1893	0.3240071	35	35
2015	0.2364687	44.94286	67
2145	0.331236	63.85714	65
2272	0.3709544	46.28571	47
2394	0.3535836	56.94286	57
2519	0.2841336	45.37143	53
2641	0.3693261	20	20
2759	0.3747292	39	39
2886	0.3956761	33	33
3012	0.3553855	54.42857	56
3134	0.3242803	48.97143	49
3255	0.3584339	38	38
3378	0.3601351	39	39
3502	0.3020838	37	37
3621	0.2495005	33	33
3745	0.2847054	41.88572	42
3865	0.2616258	54.45714	56
3986	0.2695844	47	47
4109	0.2857729	43	43
4236	0.2712475	44	44
4362	0.2958719	55	55
4488	0.2761222	47	47
4618	0.2513525	36.45714	37
4742	0.2674371	33	33
4870	0.3289143	38	38
4998	0.3226748	41.2	46
5125	0.2410504	40	40
5249	0.2495115	31	31
5375	0.2791279	46	46
5499	0.3000725	42	42
5625	0.3181345	43	43
5747	0.3205836	33	33
5864	0.2866652	21	21
5986	0.238816	36	36
6112	0.2883919	36	36
6240	0.3860447	45	45
6364	0.4637448	37	37
6479	0.4320146	36	36
6604	0.4159424	46	46
6728	0.4416899	40	40
6858	0.4004165	38	38
6985	0.4162135	46	46
7105	0.4354708	30.97143	31
7230	0.4553771	57	57
7359	0.5074596	44.94286	47
7485	0.4872985	35	35
7610	0.5337434	39	39
7733	0.5741191	47.71429	48
7859	0.6238986	51	51
7981	0.6063969	54	54
8110	0.6283598	38	38
8229	0.6250032	43	43
8354	0.6412799	38	38
8476	0.6144512	55	55
8601	0.5094846	40	40
8717	0.4261676	44	44
8838	0.3651589	41	41
8962	0.4562775	50	50
9088	0.5090532	34	34
9212	0.5419191	28	28
9337	0.5274014	40	40
9468	0.5639806	34	34
9597	0.6284215	47	47
9721	0.5730798	13	13
9842	0.5976857	24	24
9965	0.6040321	32	32
10087	0.5300245	41	41

[Run 22]
35	0.75	6.542857	29
154	0.7331288	15.51429	26
278	0.7214701	27	42
410	0.6381922	42	57
534	0.6045387	45.65714	56
657	0.5575827	40.74286	55
785	0.6255195	46.91429	62
913	0.535109	50.68571	58
1034	0.5002832	46.85714	65
1149	0.4766215	44.91429	49
1274	0.4416833	37.17143	52
1396	0.4095981	51.37143	64
1526	0.420988	47.48571	51
1655	0.5031746	41.34286	48
1773	0.4918972	33.14286	34
1893	0.5035471	47.08571	60
2021	0.5977436	42.62857	52
2144	0.63607	48	48
2270	0.5963365	39.94286	42
2387	0.720948	47.77143	52
2508	0.7277797	34.6	53
2631	0.5906765	33.02857	45
2753	0.6001976	24	24
2871	0.6235611	54	54
2997	0.5158193	59.57143	61
3125	0.4691841	56.25714	61
3247	0.4293357	44.77143	57
3368	0.4161064	46.25714	53
3489	0.4646787	50	50
3611	0.5519137	32	32
3739	0.4978422	34	34
3859	0.4796923	40.57143	44
3990	0.5264244	48	48
4108	0.501793	33.74286	62
4239	0.5143135	55.85714	56
4359	0.6956131	52.62857	54
4483	0.7238418	50	50
4609	0.7611205	60.37143	61
4729	0.8449347	41.2	42
4847	0.7919335	34	34
4970	0.7628963	44	44
5097	0.7331816	35	35
5222	0.7600877	43.17143	49
5342	0.7681958	36	36
5463	0.7304112	59	59
5593	0.6618309	46	46
5715	0.6853457	32	32
5841	0.6734748	35	35
5963	0.6055347	36	36
6087	0.6052482	35	35
6215	0.6525888	38	38
6343	0.6156805	30	30
6465	0.5591054	43	43
6589	0.5970266	48	48
6714	0.5379317	42	42
6838	0.5602502	50.4	51
6962	0.5221536	42	42
7093	0.5828806	47	47
7217	0.6211539	52	52
7341	0.6227274	45	45
7458	0.6268946	37	37
7582	0.6554018	63	63
7710	0.5761056	45	45
7835	0.6279619	37	37
7955	0.6291602	47	47
8076	0.6648866	25	25
8203	0.612572	50	50
8324	0.6017719	52	52
8451	0.6668393	56	56
8580	0.6326072	39	39
8709	0.6484328	51	51
8831	0.6461145	40	40
8955	0.6318766	49	49
9081	0.6302618	41	41
9202	0.5907958	46	46
9330	0.6470838	40	40
9455	0.6018934	25	25
9579	0.616001	46	46
9706	0.62911	54	54
9838	0.6271467	39	39
9962	0.5857413	32	32
10085	0.6381435	46	46

[Run 23]
35	0.75	6.657143	15
156	0.7634726	16.94286	28
277	0.7676993	34.42857	53
399	0.7781979	43.4	51
515	0.7250016	41.14286	51
632	0.7194552	47.97143	58
759	0.7192348	49.4	60
882	0.6868911	48.14286	55
1007	0.6766526	42.82857	50
1119	0.5907642	44.71429	66
1242	0.6466528	45.25714	56
1363	0.6247666	55.14286	63
1493	0.7845571	48.62857	63
1629	0.6857746	48.97143	58
1754	0.7339755	44.31429	61
1874	0.6626489	38.11428	44
2006	0.6334155	47.37143	60
2130	0.6369779	39.97143	52
2254	0.5905593	39.02857	63
2384	0.5069017	54.77143	58
2503	0.4330925	48.34286	55
2622	0.3745086	37.28571	45
2749	0.5059825	45.82857	49
2871	0.4339311	48.77143	51
2991	0.4225335	56	58
3113	0.429114	53	53
3235	0.5034548	46.97143	58
3356	0.5159057	50.42857	51
3485	0.4806135	37.8	41
3608	0.4313729	52	52
3733	0.3358499	45.91429	46
3853	0.4071968	52	52
3980	0.3422165	50	50
4098	0.3521541	31	31
4221	0.3699932	28	28
4345	0.2623657	29	29
